Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Population ages 0-14, female",SP.POP.0014.FE.IN,India,IND,183993964,182951247,181831596,180541801,179200843,177886985,176475236,175075695,173742919,172455965,171137305
"Population ages 0-14, female",SP.POP.0014.FE.IN,Brazil,BRA,22384658,22151716,21933069,21733047,21569417,21410606,21223402,21018641,20816622,20622116,20423238
"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,China,CHN,17.3059659580993,17.302159702328,17.2986347391621,17.3576633298568,17.3473882745387,17.2341451345734,17.0168336523592,16.6791909562674,16.2579598314878,15.7650943303099,15.2255635882565
"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,India,IND,29.0206227255036,28.5092570874679,27.9944541352968,27.4697624192866,26.9633526600405,26.4839186110422,26.0118295039352,25.5853959580537,25.1840838782251,24.7715240264154,24.357286359965
"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,Brazil,BRA,22.1092742239758,21.6986315400187,21.3132014637953,20.9572668011463,20.6499302105417,20.3571775358296,20.0568230608214,19.7703738993353,19.4989821790473,19.2320852300919,18.9624723786137
"Population ages 0-14, male",SP.POP.0014.MA.IN,China,CHN,135508368,136166443,136766415,137834145,138160262,137545881,135891217,133006985,129330427,125009291,120303655
"Population ages 0-14, male",SP.POP.0014.MA.IN,India,IND,202296224,201020492,199649050,198093854,196462625,194822123,193049643,191276108,189564729,187882029,186139712
"Population ages 0-14, male",SP.POP.0014.MA.IN,Brazil,BRA,23263318,23028046,22806970,22604480,22439701,22279124,22087692,21877639,21670483,21470798,21266577
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,China,CHN,19.3046336856339,19.2879747203051,19.2654841214541,19.3042509314738,19.2665490724744,19.119200125958,18.8531847877907,18.4473918584532,17.9511827905816,17.3824508256949,16.7611456897944
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,India,IND,29.8254948931475,29.2905233987707,28.7505956560623,28.2016612997935,27.66883749664,27.1585466186459,26.6578545574261,26.2049309940379,25.7724842798753,25.3250124537113,24.8742328896781
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Brazil,BRA,23.5364426475078,23.1234409463035,22.7365463896264,22.3802924699742,22.0744733713151,21.7823269978162,21.4767909793266,21.1917746311829,20.9277701452351,20.6622707418849,20.3907698728525
"Population ages 05-09, female",SP.POP.0509.FE,China,CHN,38020592,38749647,39353107,40136912,40833901,41253090,41463846,41635821,41697708,40962090,39466639
"Population ages 05-09, female",SP.POP.0509.FE,India,IND,61152039,60840519,60597732,60418672,60182984,59639765,58963120,58444800,57857938,57274750,56915848
"Population ages 05-09, female",SP.POP.0509.FE,Brazil,BRA,7367793,7275178,7194803,7133878,7092758,7073499,7070071,7052918,7023544,7001765,6953921
"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,China,CHN,5.67545529341194,5.75010569449938,5.80526793787801,5.88340314252849,5.95540800632672,5.99319073809464,6.00652430984672,6.02236780279951,6.02813083785309,5.92331064597525,5.7096922450058
"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,India,IND,9.6452634321976,9.48076619289716,9.32951399626133,9.19281053436046,9.05539844590602,8.87920322582364,8.69095659291049,8.5410675717557,8.38652397232009,8.2269283189547,8.10060431842899
"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,Brazil,BRA,7.27715220302006,7.12637372247142,6.99146442656913,6.87922780147734,6.79039883090475,6.72547452048307,6.68145300524604,6.6340555752159,6.57897132828538,6.52981141024162,6.45654446992186
"Population ages 05-09, male",SP.POP.0509.MA,China,CHN,44627502,45447311,46098262,46934198,47644396,48004396,48099312,48127269,47977432,46921541,45067630
"Population ages 05-09, male",SP.POP.0509.MA,India,IND,67271330,66909323,66629542,66403706,66090809,65426370,64602110,63938170,63200371,62466007,61965433
"Population ages 05-09, male",SP.POP.0509.MA,Brazil,BRA,7659377,7565391,7483751,7422119,7380747,7361777,7359176,7342315,7312567,7290633,7241538
"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,China,CHN,6.35767063167614,6.43761094745314,6.49359221827458,6.57333150674101,6.64404573952062,6.67272366090254,6.67317021463328,6.6750073033997,6.65931187334869,6.52440603470775,6.27898727071158
"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,India,IND,9.918132279969,9.74930004114906,9.59503191432828,9.45357356183439,9.30790708358105,9.12055098667878,8.92078133748657,8.75956414334217,8.59247696906625,8.41992400033437,8.28056843662065
"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,Brazil,BRA,7.74930246305106,7.59673104805316,7.46064259215114,7.34850714446012,7.2606184343643,7.19761812029269,7.15563586970785,7.11213281082416,7.06194277643678,7.01608915168036,6.94331493061832
"Population ages 10-14, female",SP.POP.1014.FE,China,CHN,36562718,36323133,36248537,36577429,37175700,37959894,38718791,39352043,40161573,40892243,41340504
"Population ages 10-14, female",SP.POP.1014.FE,India,IND,62697629,62688118,62366261,61861743,61358955,60964654,60665244,60435770,60256564,60020822,59483836
"Population ages 10-14, female",SP.POP.1014.FE,Brazil,BRA,7914603,7778870,7657769,7546484,7445872,7351637,7260270,7179974,7117750,7076314,7055760
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,China,CHN,5.45783384326535,5.39003242866281,5.34728992016526,5.36164223553142,5.42187891919624,5.51475979321049,5.60887087601176,5.69203328399042,5.80605575182786,5.91321043461346,5.98078683473188
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,India,IND,9.8890431617795,9.76867718420922,9.60179343065392,9.41237640450455,9.23234025187163,9.07645347629048,8.94184376222366,8.83202611245309,8.73420554397812,8.6213732934935,8.46609582293089
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,Brazil,BRA,7.81723514591652,7.61976384931175,7.44134665967326,7.27710594095075,7.1284603377271,6.98992778469523,6.86119787921849,6.75356495719856,6.66721432540371,6.59933637650312,6.55109946774177
"Population ages 10-14, male",SP.POP.1014.MA,China,CHN,42763690,42549745,42510248,42921295,43627885,44534610,45390757,46077575,46945694,47697475,48092500
"Population ages 10-14, male",SP.POP.1014.MA,India,IND,69113563,69062809,68666974,68090535,67522186,67062761,66713773,66447883,66223234,65911757,65253770
"Population ages 10-14, male",SP.POP.1014.MA,Brazil,BRA,8210076,8072634,7950277,7837830,7736637,7641767,7549090,7467560,7404826,7363354,7342997
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,China,CHN,6.09215045188226,6.02717071090885,5.98816978612046,6.01130760999333,6.08394028763676,6.19041531316895,6.29739240662151,6.39072513545304,6.51610570860042,6.63229915016718,6.70042316626755
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,India,IND,10.1897414570809,10.0630825655032,9.88843367911865,9.69371922535708,9.50949523659602,9.34866677032535,9.21237682688252,9.10339619241208,9.00345368165774,8.88438386446739,8.71999554545551
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,Brazil,BRA,8.30646647814635,8.10607482799026,7.92572754963096,7.76009519085559,7.61071549964735,7.47136518342477,7.34029722725109,7.23345186218842,7.15104026492904,7.08607169218122,7.04059513121218
"Population ages 15-19, female",SP.POP.1519.FE,China,CHN,39309528,38416849,37753116,37149652,36708768,36469477,36255224,36210584,36559731,37182969,37974741
"Population ages 15-19, female",SP.POP.1519.FE,India,IND,60293458,60702964,61230450,61778230,62178615,62398981,62395896,62098786,61577235,61048752,60645954
"Population ages 15-19, female",SP.POP.1519.FE,Brazil,BRA,8352058,8327968,8267027,8167948,8023459,7868966,7737394,7616905,7500542,7395848,7301316
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,China,CHN,5.86785885033507,5.70072141471314,5.56924139642357,5.44552057428943,5.35377932317555,5.29823408558609,5.25199428913293,5.23764031687087,5.28534668003529,5.37683206735127,5.49385736389667
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,India,IND,9.50984300737337,9.45933094619837,9.42692615931307,9.39966975007567,9.35566992639403,9.28999692030831,9.19693578477911,9.07505769354203,8.92563716908657,8.769024712769,8.63149534613086
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,Brazil,BRA,8.24930792026831,8.15763076586851,8.03338641744769,7.87638622390728,7.68142477988466,7.48180307859604,7.31209597963007,7.16454723872282,7.02577655448592,6.89733129326286,6.77909168847419
"Population ages 15-19, male",SP.POP.1519.MA,China,CHN,45266104,44418586,43803782,43227403,42817248,42626158,42444894,42441714,42880142,43619845,44541384
"Population ages 15-19, male",SP.POP.1519.MA,India,IND,66523792,67030937,67623565,68193087,68584741,68792966,68749854,68378662,67789019,67199760,66730580
"Population ages 15-19, male",SP.POP.1519.MA,Brazil,BRA,8616796,8596608,8537604,8438588,8293772,8139843,8009907,7891511,7776339,7671684,7575432
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,China,CHN,6.44864649324909,6.29189204643546,6.1703822627963,6.05417939104872,5.97089637654465,5.92513591744324,5.88869127246849,5.88644969540307,5.95180329896177,6.06530770557294,6.20566865287052
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,India,IND,9.80791912189156,9.76702023988062,9.738176864659,9.70831912739719,9.65914029860751,9.58986039058127,9.49353541205569,9.36791389939894,9.21633172870289,9.05799642084931,8.91734470582063
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,Brazil,BRA,8.71796160337287,8.63221992115704,8.51124099492335,8.35489497141576,8.15878309791874,7.95833422467098,7.78836846195906,7.64411150653018,7.50981991031497,7.38279088901057,7.26345839121635
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,72.0051656801854,71.6284345359877,71.2044525051679,70.6659121055216,70.1553162360731,69.74115264804,69.3999249325134,69.2124049434275,69.0962698960779,69.0943118083391,69.3269188307508
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,65.2562148871274,65.6177857140772,65.9731160836743,66.3274225183491,66.6529850197096,66.944203338595,67.2377729174314,67.5490478920304,67.8132963616236,68.0210944742065,68.2295801537644
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,69.5321464348522,69.6409897160951,69.7156525862543,69.7489521976535,69.7196181499875,69.6671137738846,69.6446402012395,69.6182628596073,69.5457382256878,69.4304164782911,69.285675877437
"Population ages 15-64, female",SP.POP.1564.FE.IN,China,CHN,482416155,482310233,481766703,480570825,478854987,477216790,475507276,474157496,472794096,471798189,472394210
"Population ages 15-64, female",SP.POP.1564.FE.IN,India,IND,412907483,420161099,427477653,434781814,441709500,448232319,454575427,460474670,465941614,471471101,477104306
"Population ages 15-64, female",SP.POP.1564.FE.IN,Brazil,BRA,70248867,70921246,71542414,72101973,72566665,72982764,73378103,73664479,73853635,74015441,74151037
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,China,CHN,72.011801486253,71.5705822754218,71.0689705380654,70.4436825940632,69.8384624096479,69.3293813936581,68.8828046816487,68.5839923420508,68.350631008349,68.2242345981391,68.3419116702198
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,India,IND,65.1262250058953,65.4736219947387,65.8136641097273,66.1528415469169,66.461568125948,66.733090236299,67.0028202954097,67.2933315743842,67.5383651779715,67.7219703014796,67.9043425572283
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,Brazil,BRA,69.3846396819772,69.4706449000311,69.5204965628842,69.5282281534628,69.473204713887,69.3919216477171,69.3447557752395,69.2896495149281,69.1788856387393,69.026438679987,68.8474080573952
"Population ages 15-64, male",SP.POP.1564.MA.IN,China,CHN,505393911,506061884,506401569,506077240,505255727,504560800,503795065,503370826,502966153,502922178,504404744
"Population ages 15-64, male",SP.POP.1564.MA.IN,India,IND,443434941,451259170,459164278,467043895,474541800,481642958,488513474,494806597,500684854,506719577,512863092
"Population ages 15-64, male",SP.POP.1564.MA.IN,Brazil,BRA,68874617,69527590,70132420,70676535,71130531,71545466,71942990,72220795,72405514,72580447,72733607
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,China,CHN,71.998832712052,71.6836586546903,71.3338240348454,70.8782430147894,70.4582788840627,70.1351347968673,69.8951826192129,69.8149718412961,69.8121666988723,69.9309623728389,70.2755157525277
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,India,IND,65.3777232803214,65.7525864467332,66.1222604470719,66.4907741442647,66.8321517598816,67.1418754368376,67.4578877753423,67.7887735130731,68.0711680751889,68.3017938385519,68.5349507306017
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,Brazil,BRA,69.6832438571893,69.8156118631952,69.91586434966,69.9755767026875,69.9728145395597,69.9500923595267,69.9531903868086,69.9566718019645,69.9239580297178,69.8472803144544,69.7382661765625
"Population ages 15-64, total",SP.POP.1564.TO,China,CHN,987810066,988372117,988168271,986648065,984110714,981777589,979302341,977528322,975760249,974720366,976798955
"Population ages 15-64, total",SP.POP.1564.TO,India,IND,856342424,871420269,886641930,901825708,916251300,929875277,943088901,955281267,966626467,978190678,989967399
"Population ages 15-64, total",SP.POP.1564.TO,Brazil,BRA,139123483,140448837,141674834,142778508,143697195,144528231,145321093,145885274,146259149,146595887,146884644
"Population ages 20-24, female",SP.POP.2024.FE,China,CHN,50140581,46382923,43405284,41722530,40336064,39112543,38255106,37629021,37035577,36605841,36348784
"Population ages 20-24, female",SP.POP.2024.FE,India,IND,57985482,58365868,58750434,59134284,59493195,59826923,60243689,60799116,61298931,61645152,61835076
"Population ages 20-24, female",SP.POP.2024.FE,Brazil,BRA,8248971,8214734,8209603,8226781,8248073,8256124,8237883,8176399,8067310,7916483,7760334
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,China,CHN,7.48464487402904,6.88281650106156,6.40303456136845,6.11582824953473,5.88280115046494,5.68221505250517,5.54170066313958,5.44280853659893,5.35413851481345,5.29337651670444,5.25862790082611
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,India,IND,9.14581522184325,9.09514173298086,9.04510751016195,8.99738849441541,8.951609737345,8.9070673440643,8.87970796304834,8.88512522537692,8.8852969276531,8.85469143338482,8.80073845384252
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,Brazil,BRA,8.14748962818715,8.04671281965602,7.97758483721481,7.93311864484725,7.89646366187165,7.84991289851452,7.78507431215545,7.69081414610699,7.55667003379997,7.38287342031909,7.20527903582443
"Population ages 20-24, male",SP.POP.2024.MA,China,CHN,56079475,52224781,49192514,47553107,46207604,45014490,44208685,43637348,43079433,42690196,42491543
"Population ages 20-24, male",SP.POP.2024.MA,India,IND,63268159,63843109,64427370,64992218,65520926,65991270,66502014,67118716,67642188,67982582,68155217
"Population ages 20-24, male",SP.POP.2024.MA,Brazil,BRA,8407834,8377083,8375336,8395217,8420085,8434279,8423683,8370390,8268953,8123635,7970234
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,China,CHN,7.98912819209116,7.3976395465259,6.92946143938852,6.66001240058033,6.44368400333373,6.25711974621822,6.13339489734014,6.05227809907707,5.97946503953349,5.93604062123275,5.9200774010565
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,India,IND,9.32792565737952,9.3025245573944,9.27790672709696,9.25262693224628,9.22764747189335,9.19929904028085,9.18313543313787,9.19530061058965,9.1963691562388,9.16351470627055,9.10772194761183
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,Brazil,BRA,8.50654627007826,8.41178502470695,8.34947454627722,8.31195461293067,8.28303974375562,8.2462046712767,8.1907007292458,8.10797812575237,7.98555102467037,7.81772322153035,7.64200103786258
"Population ages 25-29, female",SP.POP.2529.FE,China,CHN,56396027,58088605,58095639,55851615,52989528,49873080,46168527,43238213,41562725,40184117,39000806
"Population ages 25-29, female",SP.POP.2529.FE,India,IND,54702275,55429866,56039606,56593383,57071892,57450398,57840211,58239306,58555075,58856179,59211688
"Population ages 25-29, female",SP.POP.2529.FE,Brazil,BRA,8581117,8491862,8393705,8295626,8206353,8142168,8113405,8105921,8110987,8126560,8130717
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,China,CHN,8.41841527492097,8.61983630811717,8.57011751531924,8.1869168977392,7.72824186956447,7.24549069581649,6.68805257770573,6.25414406167322,6.00861669772696,5.81081213006891,5.64229957693877
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,India,IND,8.62796835831015,8.63762527058657,8.62775339795044,8.61078587456369,8.58728968686683,8.55324890984778,8.52544382638682,8.51103687347962,8.48757417243293,8.45408424364183,8.42736201835469
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,Brazil,BRA,8.47554845861883,8.31817203807984,8.15648329733627,7.99950616058451,7.85652311000215,7.74156367555124,7.6674389211586,7.62452126524387,7.59758192119184,7.57879020552792,7.54917004496666
"Population ages 25-29, male",SP.POP.2529.MA,China,CHN,61183974,63371892,63736895,61624715,58815885,55706672,51917714,48943931,47322938,45996968,44853030
"Population ages 25-29, male",SP.POP.2529.MA,India,IND,59568361,60295610,60928394,61528594,62083691,62598774,63185626,63786666,64287447,64763212,65258361
"Population ages 25-29, male",SP.POP.2529.MA,Brazil,BRA,8633048,8549308,8456939,8364145,8280475,8222058,8198543,8196510,8207422,8229536,8241074
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,China,CHN,8.71631925595872,8.97662753781766,8.97824318008274,8.63080012635619,8.20191799631137,7.74335814568386,7.20292509971136,6.78827412149642,6.56846752431289,6.39584487088627,6.24908839004242
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,India,IND,8.78244690715861,8.78562152212268,8.77403426408467,8.75952751093805,8.74356413512441,8.72637913082288,8.72518178149608,8.73880794425554,8.74027159979119,8.72956907678672,8.7206091838683
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,Brazil,BRA,8.73440491701061,8.58472347623589,8.43082557164503,8.281190284896,8.14570251903943,8.03871691102093,7.97178813877533,7.93954926682156,7.92612887774331,7.91963581940869,7.90168721032561
"Population ages 30-34, female",SP.POP.3034.FE,China,CHN,48781730,49728433,51048962,52519403,54213798,56135406,57874577,57929324,55702933,52861422,49799084
"Population ages 30-34, female",SP.POP.3034.FE,India,IND,49086606,50219357,51330732,52415662,53371842,54201524,54935788,55548766,56041315,56475213,56880627
"Population ages 30-34, female",SP.POP.3034.FE,Brazil,BRA,8562833,8612358,8629579,8612042,8557916,8484420,8399917,8299446,8191420,8098401,8031559
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,China,CHN,7.28180474962792,7.37926055954002,7.53061006447677,7.69847018386707,7.90679510290951,8.15527252232317,8.38381105445806,8.3791236451851,8.05283024052431,7.64401002817413,7.20450102686344
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,India,IND,7.74223163164065,7.8256725149608,7.90278391803466,7.97513797063716,8.03056377341907,8.06955464547153,8.09734200986185,8.11784398257103,8.12320404072201,8.1120829875758,8.09559152591286
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,Brazil,BRA,8.45748939509051,8.43620344955361,8.38569107338746,8.30462740656492,8.19309925604822,8.06697597576376,7.93820184881697,7.80655355758092,7.67292324622125,7.5525292595191,7.45710428947194
"Population ages 30-34, male",SP.POP.3034.MA,China,CHN,51741021,52894241,54491373,56305160,58403254,60783908,63016755,63431979,61347262,58571312,55528110
"Population ages 30-34, male",SP.POP.3034.MA,India,IND,53479453,54702243,55871101,57007531,58008072,58853778,59595633,60236182,60778165,61296086,61846646
"Population ages 30-34, male",SP.POP.3034.MA,Brazil,BRA,8498183,8557883,8584561,8575070,8527532,8461134,8384907,8292701,8192576,8107738,8048069
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,China,CHN,7.37106849618013,7.49246845325365,7.6758806163806,7.88577411663297,8.14437633554786,8.44910584512201,8.74277638361517,8.79769268934968,8.51505658118839,8.14429830599683,7.73637956256684
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,India,IND,7.88473015406888,7.97061688893259,8.04575538593707,8.11588577019845,8.16957376962546,8.204320101353,8.22944654071049,8.25238976935113,8.26316331720342,8.2622278968137,8.26469461846743
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,Brazil,BRA,8.59795703071018,8.59333399864472,8.5580534990434,8.49002336529551,8.38873843512472,8.27246132732018,8.15299670989612,8.03272467727367,7.91179121210562,7.80242485590911,7.71663060968971
"Population ages 35-39, female",SP.POP.3539.FE,China,CHN,46383692,45335247,45318531,46467309,47774737,48557018,49544962,50904100,52391805,54111081,56083462
"Population ages 35-39, female",SP.POP.3539.FE,India,IND,43228508,44165812,45194423,46276897,47428167,48603778,49741493,50846894,51884187,52815123,53665702
"Population ages 35-39, female",SP.POP.3539.FE,Brazil,BRA,7788306,7958188,8121491,8268741,8387483,8472996,8525415,8539224,8513256,8456781,8382279
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,China,CHN,6.92384203771183,6.72735053569939,6.68527176209179,6.81133387834782,6.96769228657294,7.05429498716543,7.17716869362443,7.3629678447234,7.57414906795718,7.82471655409829,8.11367059877153
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,India,IND,6.8182574818292,6.88234985785462,6.95804920134177,7.04111381725031,7.13625210368175,7.23615894171844,7.33172118181574,7.43071686759571,7.52062711994489,7.58634873630355,7.63802414385068
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,Brazil,BRA,7.6924914040675,7.79541413349258,7.89196352685616,7.9735813270187,8.02993120199492,8.05611452618216,8.05680164636531,8.03209100859306,7.97438783680544,7.88675269893961,7.782739616929
"Population ages 35-39, male",SP.POP.3539.MA,China,CHN,48608795,47593078,47659859,48958324,50433603,51377332,52572479,54207913,56040230,58164459,60594540
"Population ages 35-39, male",SP.POP.3539.MA,India,IND,46582343,47663838,48846263,50072775,51357720,52655474,53887018,55044608,56125722,57104699,57979905
"Population ages 35-39, male",SP.POP.3539.MA,Brazil,BRA,7627559,7796517,7961420,8113174,8239835,8336535,8401017,8424827,8407348,8359157,8293365
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,China,CHN,6.92484894961418,6.74155876483846,6.71356533284186,6.85681897313158,7.0330026242659,7.1415696744101,7.29376545054581,7.51836168612488,7.7784356910788,8.08772559156448,8.44225322081324
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,India,IND,6.86785648187553,6.94505693585814,7.03413893941732,7.12861819240132,7.23297071132194,7.34026562156202,7.44115485557984,7.54114123287144,7.63063523714842,7.69726212613417,7.74797405881562
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,Brazil,BRA,7.71711039567788,7.82881399814084,7.9368361421542,8.03270837416494,8.10572348121551,8.15064023984498,8.16866162559849,8.16070852484149,8.11920281033891,8.04437519168067,7.95182474408821
"Population ages 40-44, female",SP.POP.4044.FE,China,CHN,59861195,57395525,54403795,51387334,48367270,46127571,45127659,45150868,46321543,47658004,48481004
"Population ages 40-44, female",SP.POP.4044.FE,India,IND,38460308,39340434,40216338,41081344,41890672,42701924,43638105,44646286,45685257,46820958,48012517
"Population ages 40-44, female",SP.POP.4044.FE,Brazil,BRA,6974692,7101735,7238321,7384103,7536432,7700094,7870326,8027939,8166195,8281868,8366021
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,China,CHN,8.93567189639085,8.51698946057459,8.02550634932583,7.53252775784867,7.05410999212131,6.70134845363002,6.5372705604395,6.53079797966831,6.69658675813749,6.89157131217271,7.01381272263695
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,India,IND,6.06618860809296,6.13041206865311,6.19163257372722,6.25060092834349,6.3030561512691,6.35748753521302,6.43210324050768,6.52456589493356,6.62209050951466,6.72534856659611,6.8334289232633
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,Brazil,BRA,6.88888727564942,6.95647876260106,7.03375301540081,7.1205212769529,7.21515983621224,7.32123979118463,7.43772115523204,7.55117097701372,7.64929492528299,7.72362968856135,7.76764400098565
"Population ages 40-44, male",SP.POP.4044.MA,China,CHN,61973276,59508847,56493361,53441896,50386002,48144457,47188710,47300851,48623953,50128672,51112111
"Population ages 40-44, male",SP.POP.4044.MA,India,IND,40837409,41806384,42791419,43779615,44714951,45655208,46734880,47879391,49042941,50308226,51622180
"Population ages 40-44, male",SP.POP.4044.MA,Brazil,BRA,6759616,6881683,7014904,7158078,7307801,7469611,7639310,7796411,7936838,8060566,8156539
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,China,CHN,8.8287638626691,8.42942727531201,7.95788894031189,7.48476193515843,7.02636468379942,6.6921924629406,6.54683567369194,6.5603873420411,6.74904955196142,6.97035537903855,7.12112644409119
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,India,IND,6.02085352605926,6.09157226679522,6.16220698692452,6.23269152535064,6.29743553532352,6.36441622840084,6.45352985086206,6.55950266653957,6.66768777413941,6.78115121896051,6.89837817946598
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,Brazil,BRA,6.83897775472853,6.91019024801151,6.9932428045682,7.0870848598482,7.18885920692806,7.30304755738354,7.42802143582378,7.55199386185879,7.66481812519278,7.75702873385666,7.82063403964891
"Population ages 45-49, female",SP.POP.4549.FE,China,CHN,58543315,59451669,60285361,61049105,60889687,59426420,57028683,54098374,51130200,48165337,45975680
"Population ages 45-49, female",SP.POP.4549.FE,India,IND,33902368,34595836,35352548,36151680,36968547,37828159,38698224,39534514,40351898,41153460,41973609
"Population ages 45-49, female",SP.POP.4549.FE,Brazil,BRA,6475608,6511647,6567945,6650255,6758041,6879442,7006363,7135873,7272021,7420735,7582165
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,China,CHN,8.73894777817302,8.82210296535292,8.8931395398174,8.94878247023832,8.88043812731159,8.63338631872763,8.26127339100399,7.82500019156989,7.39176206375968,6.96493403643519,6.65136401347841
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,India,IND,5.34728319255726,5.39106236690411,5.44281259166042,5.50054368521752,5.56245141978466,5.63187847242239,5.7039822156412,5.77753638269426,5.84901879882733,5.9112708205251,5.97393543732174
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,Brazil,BRA,6.39594220230497,6.37846024303416,6.38232304822302,6.41286815991439,6.46995103182456,6.54096536641847,6.62124681947248,6.71208352395999,6.81172082743054,6.92054125433372,7.03985351704895
"Population ages 45-49, male",SP.POP.4549.MA,China,CHN,59835969,60803194,61712954,62561800,62479517,61076492,58708249,55783379,52814513,49849324,47679483
"Population ages 45-49, male",SP.POP.4549.MA,India,IND,35620188,36310889,37084625,37920627,38790269,39720245,40676622,41599128,42517134,43441588,44391111
"Population ages 45-49, male",SP.POP.4549.MA,Brazil,BRA,6209719,6241829,6293887,6371798,6474665,6591382,6714223,6837801,6968063,7113490,7272748
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,China,CHN,8.52428137505936,8.61277149158264,8.69314243122686,8.76204290589052,8.71281409004876,8.48977567572337,8.14502569870077,7.73687073715199,7.33070323075304,6.93151223866138,6.64288017188814
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,India,IND,5.25165380885682,5.2908284058891,5.34039635265832,5.39857582018344,5.46303215845279,5.53707201690097,5.61695663515628,5.69910328060505,5.78046446882316,5.85558269178047,5.93207547677109
